ID;Average User Rating;User Rating Count;Price;In-app Purchases;Developer;Age Rating;Languages;Size;Genero_1;Genero_2;Genero_3;Original Release Date;Current Version Release Date
1433303480;;;0;;Zhiyu Liang;4+;EN, ZH;41186304; Entertainment; Strategy; Puzzle;25/08/2018;26/08/2018
1433498037;;;0;2.99, 2.99;Omer Faruk Dogan;4+;EN;84810752; Entertainment; Simulation; Strategy;26/08/2018;30/08/2018
1433561006;5;7;4.99;;8Floor;4+;EN;329108480; Entertainment; Strategy; Family;25/03/2019;25/03/2019
1433686529;3;30;0;0.99, 3.99, 3.99, 0.99;Vladimir Jirov;9+;EN;125908992; Role Playing; Strategy;;24/08/2018;16/06/2019
1433794073;4.5;495;0;4.99, 9.99, 2.99, 9.99, 4.99, 0.99, 19.99, 19.99, 49.99, 12.99;FTX Games Ltd;17+;EN;317097984; Strategy; Action;;21/05/2019;23/07/2019
1433798152;4.5;7;0;0.99, 0.99, 3.99, 4.99, 0.99, 9.99;Aliaksandr Prakarym;4+;EN;242933760; Strategy; Entertainment; Simulation;29/08/2018;11/07/2019
1433816476;;;0;;Ken Torii;4+;EN;312237056; Puzzle; Strategy; Education;30/08/2018;17/07/2019
1433851474;;;0;;Curtis Rodgers;4+;EN;12304384; Family; Strategy; Entertainment;04/09/2018;02/02/2019
1433872978;;;0;;Seung Joon Lee;12+;EN, ZH, ZH;20186112; Strategy; Board;;25/08/2018;25/08/2018
1433879799;;;0;1.99;Luke Pearce;4+;EN;7781376; Puzzle; Entertainment; Strategy;27/08/2018;27/08/2018
1433984725;4.5;39;0;0.99, 2.99;Cohen Burleson;4+;EN;23228416; Strategy;;;06/12/2018;06/03/2019
1433986258;3;5;9.99;;Aerovie, LLC;4+;EN;44795904; Simulation; Strategy; Weather;13/09/2018;22/09/2018
1434020928;4.5;218;0;4.99, 19.99, 99.99, 9.99, 4.99, 49.99, 19.99, 29.99, 49.99, 9.99;Bekko.com;12+;EN, JA, ZH;368850944; Strategy; Role Playing;;01/11/2018;01/08/2019
1434042472;;;0;5.99, 2.99, 64.99, 12.99;Blauhaus Technology (Pty) Ltd;9+;;109984768; Strategy;;;03/04/2019;27/05/2019
1434052677;4.5;2031;0;0.99, 4.99, 9.99, 2.99, 0.99, 4.99, 0.99, 19.99, 2.99, 4.99;Azur Interactive Games Limited;12+;EN;1225247744; Strategy; Action;;16/12/2018;02/07/2019
1434078284;;;0;;Anthony Matto;9+;EN;54738944; Entertainment; Strategy;;28/08/2018;18/09/2018
1434094335;;;0;;Wanpaya Thanpanit;4+;EN;62448640; Strategy; Puzzle;;26/08/2018;10/11/2018
1434115041;4;57;0;1.99, 9.99, 4.99, 20.99, 49.99;Kids Games By Ocigrup SL;4+;EN;29697024; Simulation; Strategy;;30/08/2018;27/10/2018
1434146016;5;326;0;4.99, 1.99, 0.99, 2.99;Mobile World Limited;4+;EN;156010496; Strategy; Puzzle;;31/08/2018;02/05/2019
1434155461;4.5;652;0;2.99;Turner Ethan;4+;EN;24037376; Strategy;;;09/11/2018;09/11/2018
1434179637;;;0;;MUSTAPHA EL IBRHIMI;4+;EN;176787456; Family; Education; Strategy;31/08/2018;31/08/2018
1434200500;;;0;;Souleymane Coulibaly;4+;EN;199034880; Puzzle; Strategy;;29/08/2018;04/10/2018
1434216737;5;40;0;0.99, 4.99, 4.99, 4.99, 29.99, 19.99, 4.99, 49.99, 1.99;gitae park;12+;EN, JA, KO, ZH, ZH;143054848; Strategy; Action;;27/08/2018;02/06/2019
1434230685;4.5;3120;0;1.99, 3.99, 19.99, 5.99, 9.99, 1.99, 1.99, 1.99, 1.99;WebAvenue Unipessoal Lda;4+;EN;180468736; Puzzle; Strategy;;23/09/2018;23/05/2019
1434260549;;;0;;Dianyan Huo;9+;EN;81796096; Casual; Strategy;;28/08/2018;28/08/2018
1434261848;;;0;;RajCOMP Info Services Ltd.;4+;EN;72463360; Strategy; Sports; Sports;06/09/2018;03/10/2018
1434266671;;;0;;Suzhou Ailuoke Information Technology Co., Ltd.;4+;EN;40695808; Strategy; Puzzle;;18/10/2018;07/11/2018
1434273983;;;0;;Guang Zhou;12+;EN, ZH, ZH;49595392; Strategy; Adventure;;27/09/2018;27/09/2018
1434276380;4.5;2725;0;;WHAT (games);4+;EN, FR, DE, IT, PT, ES;165328896; Strategy; Casual;;21/01/2019;11/06/2019
1434286439;;;0;;Sufyan Asif;12+;EN;143551488; Action; Strategy;;04/10/2018;04/10/2018
1434287691;4.5;285;0;3.99, 7.99, 3.99, 7.99, 15.99, 0.99, 14.99, 0.99, 79.99, 40.99;AMT Games Publishing Ltd.;12+;DA, NL, EN, FI, FR, DE, EL, ID, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;35505152; Strategy; Action; Entertainment;13/09/2018;21/07/2019
1434289032;;;0;;Asfia sultana;4+;EN;84018176; Casual; Entertainment; Strategy;01/09/2018;01/09/2018
1434292993;;;0;;Kashif Mumtaz;4+;EN;101922816; Strategy; Casual; Entertainment;30/08/2018;30/08/2018
1434325503;;;0.99;;Priti Kaloni;4+;EN;12768256; Social Networking; Casual; Strategy;02/09/2018;02/09/2018
1434347672;4;25;0;9.99, 4.99, 19.99, 49.99, 29.99;80Arcade;9+;EN;341861376; Card; Entertainment; Strategy;12/10/2018;10/01/2019
1434356254;;;0;;Jason Segal;4+;EN;54334464; Strategy; Casual;;29/08/2018;29/08/2018
1434370225;;;0;1.99, 7.99, 20.99;Mansor Kalimullah;4+;EN;95847424; Strategy; Puzzle; Entertainment;21/11/2018;21/11/2018
1434373719;;;0;;Dasheng Qi;12+;EN, ZH, ZH;29844480; Board; Strategy;;28/08/2018;28/08/2018
1434393509;4;50;59.99;;GOTO Games;4+;EN, FR;422565888; Strategy; Card;;13/10/2018;15/11/2018
1434397704;;;0;;Yi Xu;4+;EN;47902720; Strategy; Puzzle; Education;29/08/2018;29/08/2018
1434402165;;;0;0.99, 19.99, 14.99, 1.99;GINRA TECH;12+;EN;172062720; Strategy;;;10/01/2019;15/01/2019
1434407731;;;0;;Winekol.com;4+;EN;246005760; Strategy; Action;;31/08/2018;02/09/2018
1434425455;;;0;1.99;Bora Ayberk Onur;4+;EN, FR, DE, HI, IT, JA, KO, RU, ZH, ES, ZH, TR;94639104; Puzzle; Strategy; Education;07/09/2018;19/11/2018
1434444469;;;1.99;;Magnin & Associates;4+;EN;184646656; Simulation; Strategy;;26/09/2018;26/09/2018
1434484283;;;0;;Liu Yiteng;12+;EN;88609792; Action; Strategy;;31/08/2018;24/10/2018
1434496952;4.5;14;0;0.99, 9.99, 4.99, 1.99, 49.99, 99.99;Hop Le;9+;EN;1020890112; Strategy;;;12/11/2018;08/07/2019
1434538834;;;0;1.99, 1.99, 1.99;Alessandro Ananias;4+;EN;120808448; Strategy; Puzzle;;21/10/2018;23/07/2019
1434559575;;;0;;Daniel Kottke;4+;EN;169075712; Board; Strategy; Education;10/09/2018;10/09/2018
1434561536;2.5;550;0;0.99, 9.99, 4.99, 1.99, 0.99, 19.99, 2.99, 4.99, 49.99, 99.99;Hutch Games Ltd;4+;NL, EN, FI, FR, DE, HU, IT, JA, KO, PT, RU, ZH, ES, ZH;842455040; Strategy; Sports; Racing;09/05/2019;25/07/2019
1434633691;;;0;0.99;WhatsGoodApps LLC;4+;EN;16265216; Entertainment; Strategy; Casual;02/09/2018;05/09/2018
1434648706;;;0;;Hai Yen Ngo;4+;EN;142072832; Entertainment; Strategy; Simulation;05/10/2018;05/10/2018
1434659353;;;0.99;;\u5317\u4eac\u5929\u9a6c\u65f6\u7a7a\u7f51\u7edc\u6280\u672f\u6709\u9650\u516c\u53f8;4+;AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HI, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI;532034560; Puzzle; Strategy; Entertainment;06/11/2018;19/02/2019
1434664099;4;24;0;4.99, 99.99, 19.99, 0.99, 49.99, 9.99, 19.99, 99.99, 49.99, 4.99;shenzhen iyoulong technology co.,ltd;12+;AR, BG, CS, EN, FR, DE, HU, ID, IT, KO, MS, PL, PT, RO, RU, ZH, ES, TH, ZH, TR, VI;152578048; Entertainment; Role Playing; Strategy;14/01/2019;10/06/2019
1434743520;;;0;;Axle Studios;4+;EN;133745664; Strategy; Simulation;;07/09/2018;02/10/2018
1434812011;4;10;0;2.99, 0.99, 99.99;Vladimir Ereskin;4+;EN, FR, DE, HI, JA, PT, RU, ZH, UK;79767552; Casino; Strategy; Entertainment;26/10/2018;24/06/2019
1434828492;;;0;3.99, 2.99, 1.99, 0.99, 1.99;Rolling Panda;4+;EN;39842816; Strategy; Adventure;;04/09/2018;07/09/2018
1434843337;;;1.99;;W O E IVS;4+;EN;955700224; Strategy; Adventure;;01/11/2018;12/12/2018
1434894823;5;11721;0;1.99, 1.99, 6.99, 14.99, 4.99, 3.99, 7.99, 14.99, 10.99, 25.99;DevStone;12+;EN;201666560; Lifestyle; Simulation; Strategy;04/09/2018;19/07/2019
1434985236;;;0.99;;Abble Richard;4+;EN;98021376; Strategy; Adventure; Entertainment;15/09/2018;02/07/2019
1434987308;;;0;2.99;Colin Smith;4+;EN;30874624; Strategy; Puzzle;;14/09/2018;14/11/2018
1434988211;;;0;;aziz darib;4+;EN;59202560; Strategy; Family;;07/09/2018;07/09/2018
1435002311;5;124;0;;Janice Childe;4+;EN, ZH, ZH;15439872; Music; Strategy;;06/09/2018;06/09/2018
1435015687;;;0;2.99, 4.99, 6.99, 9.99;Jef Nielsen;4+;EN;236592128; Music; Family; Strategy;16/11/2018;16/11/2018
1435040007;;;0;0.99, 4.99, 49.99;Lesspoly Co.,Ltd;4+;EN;189552640; Strategy; Sports;;06/10/2018;01/03/2019
1435070734;;;0;;Asfia sultana;4+;EN;72771584; Entertainment; Strategy; Casual;06/09/2018;06/09/2018
1435086329;;;0;;Sympo Games PTY LTD;4+;EN;63538176; Entertainment; Puzzle; Strategy;06/09/2018;06/09/2018
1435086580;5;198;0;2.99, 5.99, 0.99, 6.99, 1.99, 0.99, 0.99, 1.99, 1.99;SeongMu Heo;12+;EN;356790272; Action; Strategy;;10/06/2019;29/07/2019
1435105773;;;0;4.99, 4.99, 7.99, 1.99, 10.99, 20.99, 13.99, 0.99, 2.99, 0.99;Vladimir Shenkel;4+;EN, RU;217161728; Simulation; Strategy;;21/02/2019;03/07/2019
1435107442;;;0;0.99, 0.99;Marina Makarevskaya;4+;EN;29502464; Strategy; Puzzle;;05/09/2018;05/09/2018
1435116390;5;5;0;0.99;Kramer Concepts, LLC;9+;EN;22953984; Strategy; Simulation;;17/10/2018;22/11/2018
1435127028;;;0;0.99, 1.99;Beijing MengDongShiJi Technology Co., LTD;12+;EN, ZH;323787776; Entertainment; Strategy; Adventure;13/10/2018;27/02/2019
1435127028;;;0;0.99, 1.99;Beijing MengDongShiJi Technology Co., LTD;12+;EN, ZH;323787776; Entertainment; Strategy; Adventure;13/10/2018;27/02/2019
1435128025;;;0;0.99, 1.99, 4.99, 8.99, 13.99, 27.99;Manoj Kumar;4+;EN;257311744; Strategy;;;08/09/2018;08/09/2018
1435134037;;;0;;Shirley Casiano;12+;EN;132491264; Strategy;;;07/09/2018;27/10/2018
1435143141;;;0;;bin chen;4+;EN;73980928; Strategy; Puzzle;;06/09/2018;11/10/2018
1435151854;;;0;3.99, 2.99;mohsen majidirad;4+;EN;75497472; Strategy; Action;;14/09/2018;14/09/2018
1435157814;;;0;6.99, 2.99;Khaleef Technologies;12+;EN;516472832; Strategy;;;11/09/2018;26/03/2019
1435196896;;;0;;Tatsuya Nakano;4+;EN;100817920; Education; Family; Strategy;21/10/2018;21/11/2018
1435197925;;;0;;Internet Supermarket Ltd;4+;EN;60427264; Strategy;;;08/09/2018;08/09/2018
1435210958;;;0.99;;Robin Seibold;9+;EN;96168960; Strategy; Puzzle;;13/09/2018;18/09/2018
1435253737;4.5;62;0;2.99, 5.99, 2.99, 2.99, 5.99, 0.99;Lieu Bui Thi;4+;EN;267521024; Lifestyle; Casual; Strategy;16/09/2018;26/10/2018
1435259047;;;0;;Aimee Taylor;4+;EN, ZH, ZH;18838528; Strategy; Family;;06/09/2018;06/09/2018
1435268056;2.5;6;0;;HOANG THI KHICH;17+;EN;120406016; Action; Entertainment; Strategy;29/11/2018;29/11/2018
1435323732;;;0;1.99;Pixalite UK Ltd.;4+;EN;81980416; Strategy;;;01/12/2018;09/01/2019
1435371389;3.5;241;0;;Walmart;4+;EN;465333248; Business; Simulation; Strategy;05/10/2018;21/06/2019
1435372375;;;0;;PAVEL PLATIL animation studios;4+;EN;16613376; Puzzle; Strategy;;11/07/2019;11/07/2019
1435439801;;;0;;ABHISHEK JAIN;4+;EN;84379648; Strategy;;;07/09/2018;12/09/2018
1435461053;4;24;6.99;;HandyGames;17+;ZH, EN, FR, DE, JA, PT, RU, ES;2144633856; Adventure; Strategy;;12/12/2018;06/02/2019
1435468226;;;0;;Benjamin Dums;12+;EN;157056000; Strategy; Action;;28/12/2018;30/07/2019
1435470934;1.5;12;0;;Dean Martin;4+;EN;32532480; Trivia; Strategy; Utilities;04/10/2018;12/10/2018
1435557284;;;0;2.99, 2.99, 4.99, 0.99, 9.99;Yuanli Wang;4+;EN;152471552; Puzzle; Strategy;;18/10/2018;01/11/2018
1435590380;;;0;;Abdul Aleem;17+;EN;401966080; Action; Strategy;;09/09/2018;15/09/2018
1435642968;;;0;;Farid Rahmani;4+;EN;13838336; Strategy; Entertainment; Board;12/09/2018;12/09/2018
1435652380;;;0;0.99, 0.99, 0.99;Irlan Nascimento;17+;EN;11108352; Strategy; Puzzle;;15/02/2019;19/02/2019
1435678596;;;1.99;;Christopher A Serra;9+;EN;10155008; Role Playing; Strategy;;19/10/2018;28/10/2018
1435681656;;;0;;Dong hung Park;9+;EN, JA, KO;71856128; Strategy;;;10/09/2018;05/06/2019
1435682779;;;0;14.99;Shoji Takahashi;9+;EN, JA;62796800; Role Playing; Strategy;;30/09/2018;13/01/2019
1435715259;;;0;0.99;Animo Inc.;4+;EN;197760000; Entertainment; Strategy; Action;12/09/2018;12/09/2018
1435720183;5;22;0;;Tyler DeMartin;9+;EN;102459392; Casual; Strategy;;19/12/2018;19/12/2018
1435725051;;;0;;Juan Gestal Romani;4+;EN;18152448; Puzzle; Strategy; Entertainment;24/09/2018;24/09/2018
1435735354;;;0;;Gilles Laugier;4+;FR;33052672; Entertainment; Strategy; Adventure;27/09/2018;01/07/2019
1435736284;;;0;;Mohammed Jbara;4+;CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;44669952; Lifestyle; Strategy; Puzzle;13/09/2018;13/09/2018
1435736863;;;0;;Mohammed Jbara;9+;CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;43545600; Puzzle; Strategy; Entertainment;23/09/2018;23/09/2018
1435741175;;;1.99;;Brent Hull;4+;EN;88734720; Puzzle; Entertainment; Strategy;11/09/2018;11/09/2018
1435752295;;;0;;Hai Yen Ngo;17+;EN;171859968; Action; Strategy; Entertainment;05/10/2018;05/10/2018
1435773546;;;0;;SideCircle;4+;EN;82540544; Entertainment; Strategy; Puzzle;26/10/2018;26/10/2018
1435775486;3;23;0;;Alpaca Silver;4+;EN;106376192; Strategy; Entertainment; Puzzle;25/10/2018;30/11/2018
1435784379;;;1.99;;SideCircle;4+;EN;78641152; Puzzle; Entertainment; Strategy;22/09/2018;22/09/2018
1435802681;;;0;1.99;PulseFix LLC;9+;EN;27113472; Puzzle; Entertainment; Strategy;27/10/2018;15/07/2019
1435829677;;;0;;Mohammed Jbara;4+;CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;41589760; Entertainment; Action; Strategy;13/09/2018;13/09/2018
1435834337;;;0;;Mohammed Jbara;4+;CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;53758976; Strategy; Casual; Entertainment;23/09/2018;23/09/2018
1435861843;4.5;31;0;0.99, 3.99;Onetap Co.,Ltd;12+;EN;87768064; Board; Strategy;;14/10/2018;21/05/2019
1435868298;4;9;0;7.99, 0.99;LHD Games;4+;EN;134474752; Strategy; Entertainment; Family;19/09/2018;23/03/2019
1435870533;;;0;0.99, 4.99, 9.99, 24.99;Harlepengren;9+;EN;334713856; Strategy; Action;;29/12/2018;26/05/2019
1435882640;4.5;214;0;0.99, 0.99, 0.99, 0.99, 4.99, 4.99, 4.99, 4.99, 0.99, 4.99;Gamepip;12+;NL, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, VI;181716992; Strategy;;;12/10/2018;01/02/2019
1435883164;;;0;;PLAY PERFECT, LLC;12+;EN;29424640; Strategy; Card;;14/12/2018;30/07/2019
1435888155;;;0;0.99;Victor Gautschi;9+;EN;128451584; Adventure; Strategy;;04/10/2018;05/04/2019
1435890771;4.5;13;0;;BAIBAI, Inc.;12+;EN, JA;113821696; Strategy; Entertainment; Simulation;29/09/2018;13/12/2018
1435894369;;;0;;Sealed Soft SRL;4+;EN;70546432; Entertainment; Strategy; Action;14/09/2018;14/09/2018
1435902664;;;0;;Rasmus Styrk;12+;EN;17457152; Strategy; Action;;10/03/2019;10/03/2019
1435918862;;;0;;Thang Vu;4+;EN;63030272; Puzzle; Strategy;;15/09/2018;15/09/2018
1435975676;4;6;0;;Murat Kul;4+;EN;142791680; Simulation; Strategy;;13/09/2018;13/09/2018
1435985897;;;0;3.99, 1.99, 2.99, 4.99;Tektonic;4+;EN;127612928; Strategy; Puzzle;;23/09/2018;23/09/2018
1435987370;;;0;0.99, 9.99, 4.99, 19.99, 49.99, 99.99;li qin;9+;EN;187148288; Entertainment; Adventure; Strategy;25/10/2018;25/10/2018
1435995519;;;0;;Appulet, Inc;4+;EN, ZH;22580224; Puzzle; Strategy; Entertainment;13/09/2018;13/09/2018
1436003261;;;0;;Luca Abatianni;4+;EN;133229568; Casual; Strategy;;10/10/2018;23/05/2019
1436004045;;;0;4.99, 1.99;Ahmed Faseeh;17+;EN;193016832; Action; Entertainment; Strategy;03/11/2018;03/11/2018
1436008834;5;6076;0;;Puzzle Games Factory;4+;EN;150212608; Strategy; Simulation; Entertainment;23/09/2018;19/03/2019
1436024985;5;87;0;2.99, 3.99, 22.99, 5.99, 5.99, 11.99, 5.99, 2.99, 2.99, 10.99;111%;9+;EN;301102080; Strategy; Casual; Entertainment;16/03/2019;09/05/2019
1436028620;4;156;0;5.99, 3.99, 5.99, 3.99, 3.99, 3.99, 10.99, 3.99, 32.99;Fabric Games;4+;EN;155922432; Strategy; Role Playing;;20/09/2018;14/06/2019
1436060599;5;1078;0;;Vitaliy Sidorov;4+;EN;45888512; Entertainment; Strategy; Simulation;13/09/2018;06/02/2019
1436066925;;;0;5.99;Maitop inc;4+;EN;114221056; Strategy; Entertainment; Puzzle;03/10/2018;13/10/2018
1436075375;;;0;;Joshua Paulsen;4+;EN;10732544; Strategy; Casual; Entertainment;22/06/2019;12/07/2019
1436090927;;;0.99;;e dot studios;4+;EN;44289024; Action; Strategy;;14/09/2018;01/10/2018
1436114372;;;0;;Ali Tong;9+;EN;65354752; Strategy; Card;;23/09/2018;03/10/2018
1436132381;4;35;0;4.99, 14.99, 0.99, 2.99;Kishan Panchotiya;4+;EN;141095936; Puzzle; Strategy; Entertainment;22/09/2018;28/10/2018
1436173846;;;0.99;;Applings Studio, LLC;9+;EN;291929088; Entertainment; Puzzle; Strategy;28/09/2018;07/10/2018
1436182917;;;0;1.99;0A1.EU;9+;EN;22394880; Card; Strategy;;22/09/2018;19/06/2019
1436227000;;;0;;Hicham RK;4+;EN;95543296; Strategy; Action;;14/09/2018;06/10/2018
1436269456;;;0;2.99;Gangame Srls;4+;EN;105274368; Simulation; Strategy;;03/10/2018;04/10/2018
1436285220;;;0;;Reece Smith;4+;EN;112221184; Strategy; Entertainment; Adventure;17/10/2018;17/10/2018
1436315654;;;0;;AIKO Creative Vision;4+;EN;239946752; Strategy;;;20/09/2018;02/10/2018
1436339829;;;0;;UKSoftware;9+;EN;311671808; Action; Strategy;;09/01/2019;09/01/2019
1436364584;;;0;;Gabriela Szpilman;4+;EN;20075520; Strategy; Simulation; Education;21/09/2018;21/09/2018
1436389225;4;5;0;0.99, 2.99, 2.99, 1.99, 1.99, 0.99, 1.99, 5.99, 0.99, 5.99;Rasik Bosamia;9+;AR, NL, EN, FR, DE, HI, JA, KO, RU, ZH, ES;73701376; Strategy; Entertainment;;17/11/2018;03/06/2019
1436397186;;;0;;Simon Hutchinson;4+;EN;70466560; Music; Strategy; Music;18/09/2018;18/09/2018
1436425508;;;0;;James Coffman;4+;EN;7654400; Entertainment; Board; Strategy;22/09/2018;10/03/2019
1436427926;5;9;0;;Maluvrian LLC;12+;EN;97210368; Action; Strategy; Entertainment;29/09/2018;14/12/2018
1436429531;5;104;0;1.99, 0.99, 19.99, 4.99, 9.99, 49.99, 0.99, 99.99, 9.99, 1.99;Pitaya Group, Inc, The;12+;EN, VI;318044160; Card; Strategy;;16/02/2019;01/08/2019
1436439469;;;0;;Marina Makarevskaya;4+;EN;23045120; Strategy; Puzzle;;22/09/2018;22/09/2018
1436439477;;;0;;Tenik;4+;EN;51575808; Strategy;;;18/09/2018;18/09/2018
1436444385;5;16;0;;Nate Pippin;4+;EN;19304448; Casual; Entertainment; Strategy;23/09/2018;09/10/2018
1436453623;4.5;271;0;19.99, 9.99, 4.99, 0.99, 99.99, 49.99;Hour Games Co.,Ltd.;12+;EN, FR, DE, JA, KO, RU, ZH, ZH;122054656; Role Playing; Strategy; Entertainment;08/01/2019;24/07/2019
1436456037;;;0;;Anthony Gillen;4+;EN;66258944; Strategy; Action;;24/09/2018;27/09/2018
1436457184;;;0;1.99;Esteban Cervera;4+;EN;39120896; Casual; Strategy;;03/10/2018;03/10/2018
1436464710;;;0;;Top Free Arcade;4+;EN;22540288; Casual; Entertainment; Strategy;22/09/2018;22/09/2018
1436471953;;;0;;Area-X;4+;EN, RU;93421568; Strategy; Puzzle; Entertainment;26/09/2018;02/03/2019
1436483242;;;0;;cho seonghyun;4+;EN, KO;121349120; Utilities; Strategy; Board;22/09/2018;27/12/2018
1436483616;;;0;;Mohammed Jbara;4+;CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;42003456; Sports; Entertainment; Strategy;23/09/2018;23/09/2018
1436493328;;;0;17.99, 29.99, 49.99;Medine Olmez;4+;EN;1470477312; Family; Education; Strategy;06/04/2019;23/04/2019
1436501824;4.5;668;0;9.99, 4.99, 4.99, 0.99, 4.99, 9.99, 2.99, 19.99, 99.99, 49.99;ColdFire Games;4+;EN;117707776; Strategy; Entertainment; Simulation;22/03/2019;20/07/2019
1436541331;4.5;14;0;0.99, 4.99, 19.99, 9.99;Magic Works Inc.;9+;EN;186808320; Strategy; Entertainment; Simulation;05/10/2018;26/10/2018
1436552307;5;8;0;2.99;Chris D;4+;EN;16490496; Strategy; Puzzle;;26/09/2018;03/10/2018
1436558861;;;0;;The Puppetry Arts Theatre, Inc;4+;EN;29517824; Strategy; Family; Entertainment;22/09/2018;20/11/2018
1436568629;4.5;133;0;1.99;Shahbaz Haider;12+;EN;175284224; Strategy; Action; Entertainment;04/10/2018;04/10/2018
1436591266;;;0;;Ahmad Yamout;4+;EN;25630720; Board; Entertainment; Strategy;26/09/2018;02/10/2018
1436598860;;;0;2.99, 1.99, 3.99, 3.99;Muhammad Imran Akhtar;4+;EN;139912192; Entertainment; Strategy; Simulation;13/10/2018;13/10/2018
1436600434;3.5;16;0;11.99, 2.99;Muhammad Ashraf Dur;12+;EN;142546944; Action; Strategy;;13/10/2018;09/01/2019
1436617801;;;0;;Thang Vu;4+;EN;59849728; Puzzle; Strategy;;22/09/2018;22/09/2018
1436620887;;;0;4.99, 1.99;Weekend Panda;4+;EN;286368768; Puzzle; Strategy;;29/09/2018;02/07/2019
1436631813;4.5;43;0;;Abyte Entertainment;12+;EN, FR, DE, IT, PT, ES, TR;185552896; Strategy; Simulation;;15/11/2018;16/07/2019
1436672122;3;7;0;;Joy Business Academy;9+;EN, RU;385953792; Strategy; Simulation;;12/10/2018;13/05/2019
1436672227;;;0;0.99;MacOligarch, LLC;4+;EN;12518400; Entertainment; Strategy; Board;08/11/2018;08/11/2018
1436687350;;;0;;Kawintip Chotpongsathonkul;4+;EN;10122240; Strategy; Family; Education;07/11/2018;07/11/2018
1436700869;4.5;187;4.99;;USM;9+;EN, FR, DE, ES;425495552; Strategy; Entertainment; Board;23/01/2019;04/07/2019
1436703788;;;0;;julien devos;4+;EN;25026560; Entertainment; Strategy; Puzzle;22/09/2018;22/09/2018
1436754130;;;0;;Bishop Allen;4+;EN;25758720; Strategy;;;24/09/2018;20/12/2018
1436810664;4.5;10;0;8.99, 19.99, 44.99, 2.99, 89.99, 26.99;Nikeagames Co., Ltd;12+;EN, FR, JA, KO, ES;288773120; Strategy; Simulation;;22/10/2018;13/06/2019
1436828197;;;0;4.99;Do Anh Tu;9+;EN;386326528; Action; Strategy; Entertainment;05/10/2018;05/10/2018
1436866844;;;0;0.99, 99.99, 4.99, 8.99, 49.99, 29.99;FlyingBeagle Limited;9+;EN;351821824; Strategy;;;11/10/2018;15/11/2018
1436934493;;;0;;wang xue;12+;EN, ZH, ZH;15066112; Strategy; Simulation;;23/09/2018;23/09/2018
1436940691;;;0;2.99;Pmware Technologies Pvt Ltd;4+;EN;94845952; Entertainment; Puzzle; Strategy;05/10/2018;07/12/2018
1436941801;;;0;;ADSOARING LTD;4+;EN;99780608; Action; Strategy;;28/09/2018;28/09/2018
1436972986;;;0;;Victor Oceans;4+;EN;121645056; Casual; Strategy;;25/09/2018;16/01/2019
1437026083;;;0;;Anthony Gillen;4+;EN;47364096; Education; Puzzle; Strategy;26/09/2018;26/09/2018
1437042801;;;0;;F Permadi;9+;EN;90214400; Puzzle; Entertainment; Strategy;26/09/2018;26/09/2018
1437065416;;;0;;Jonathan Strong;4+;EN;49198080; Strategy; Casual;;05/10/2018;05/10/2018
1437074529;;;0;1.99;WAY 2 MOBILE LTD;4+;EN;17893376; Education; Board; Strategy;05/10/2018;05/10/2018
1437101900;5;3238;0;;Puzzle Games Factory;4+;EN;101131264; Simulation; Strategy;;25/09/2018;09/05/2019
1437110486;4.5;7;0;;Obvisoftware LLC;4+;EN;163965952; Education; Strategy; Family;31/10/2018;31/10/2018
1437115405;4.5;8;0;;BARRY VELASQUEZ;4+;EN;27412480; Strategy; Casual;;29/09/2018;29/09/2018
1437116394;5;5;0.99;;Britton Poplin;9+;EN;104446976; Casual; Strategy;;02/10/2018;14/10/2018
1437122600;;;0;;NGUYEN THI LIEN;4+;EN;186368000; Entertainment; Strategy; Adventure;10/02/2019;10/02/2019
1437139396;4.5;7;0;2.99;Huuuge Games Sp. z o.o.;4+;EN;160104448; Action; Strategy;;01/10/2018;31/10/2018
1437157627;;;0;;Carkey Media LLC;4+;EN;15820800; Entertainment; Strategy; Simulation;27/09/2018;03/10/2018
1437168510;5;210;3.99;;Kenny Sun;9+;ZH, EN, FR, DE, JA, PT, RU, ES;97680384; Puzzle; Strategy;;05/12/2018;21/12/2018
1437172603;;;0;;Przemyslaw Gajc;9+;EN;147296256; Adventure; Strategy;;27/09/2018;27/09/2018
